Record ID,Agency Code,Agency Name,Agency Type,City,State,Year,Month,Incident,Crime Type,Crime Solved,Victim Sex,Victim Age,Victim Race,Victim Ethnicity,Perpetrator Sex,Perpetrator Age,Perpetrator Race,Perpetrator Ethnicity,Relationship,Weapon,Victim Count,Perpetrator Count,Record Source
475797,NJ00706,East Orange,Municipal Police,Essex,New Jersey,2004,September,4,Murder or Manslaughter,No,Male,21,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
80959,TN03302,East Ridge,Municipal Police,Hamilton,Tennessee,1983,April,1,Murder or Manslaughter,Yes,Male,68,White,Unknown,Female,42,White,Unknown,Husband,Handgun,0,0,FBI
383067,NY03030,New York,Municipal Police,New York,New York,1998,September,5,Murder or Manslaughter,No,Male,23,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
265381,VA12000,Portsmouth,Municipal Police,Portsmouth,Virginia,1992,January,1,Murder or Manslaughter,Yes,Male,26,Black,Not Hispanic,Male,30,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
285853,PAPEP00,Philadelphia,Municipal Police,Philadelphia,Pennsylvania,1993,October,11,Murder or Manslaughter,Yes,Male,23,Black,Unknown,Male,0,Black,Unknown,Stranger,Handgun,0,1,FBI
265573,VA12800,Virginia Beach,Municipal Police,Virginia Beach,Virginia,1992,July,2,Murder or Manslaughter,No,Male,15,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
537838,FL05102,New Port Richey,Municipal Police,Pasco,Florida,2008,March,300,Murder or Manslaughter,Yes,Male,34,White,Unknown,Male,46,White,Unknown,Unknown,Handgun,0,0,FOIA
469253,CO03500,Larimer,Sheriff,Larimer,Colorado,2004,February,1,Murder or Manslaughter,Yes,Male,46,White,Unknown,Male,40,White,Unknown,Acquaintance,Handgun,1,1,FBI
11032,MI38890,Blackman Township,Municipal Police,Jackson,Michigan,1980,February,1,Murder or Manslaughter,Yes,Female,41,White,Not Hispanic,Male,43,White,Not Hispanic,Wife,Rifle,0,0,FBI
69510,FL01305,Homestead,Municipal Police,Dade,Florida,1983,March,1,Murder or Manslaughter,No,Male,20,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
107073,FL00600,Broward,Sheriff,Broward,Florida,1985,December,3,Murder or Manslaughter,No,Male,26,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
559517,NY03030,New York,Municipal Police,New York,New York,2009,May,30,Murder or Manslaughter,Yes,Male,52,White,Not Hispanic,Male,17,White,Hispanic,Stranger,Knife,0,0,FBI
445514,PA02202,Harrisburg,Municipal Police,Dauphin,Pennsylvania,2002,February,1,Murder or Manslaughter,Yes,Male,38,Black,Not Hispanic,Female,36,White,Not Hispanic,Unknown,Knife,0,0,FBI
196313,TX23201,Uvalde,Municipal Police,Uvalde,Texas,1989,May,1,Murder or Manslaughter,Yes,Male,30,White,Hispanic,Male,34,White,Hispanic,Acquaintance,Handgun,1,0,FBI
171397,NY03030,New York,Municipal Police,New York,New York,1988,January,150,Murder or Manslaughter,Yes,Female,26,Black,Unknown,Male,23,Black,Unknown,Common-Law Wife,Knife,0,0,FBI
44295,WY01900,Sweetwater,Sheriff,Sweetwater,Wyoming,1981,October,1,Murder or Manslaughter,Yes,Female,25,White,Not Hispanic,Male,25,White,Not Hispanic,Acquaintance,Blunt Object,0,0,FBI
135438,OH04312,Willoughby,Municipal Police,Lake,Ohio,1986,September,1,Murder or Manslaughter,Yes,Male,26,White,Not Hispanic,Male,21,White,Not Hispanic,Acquaintance,Fire,2,0,FBI
94253,NB04001,Grand Island,Municipal Police,Hall,Nebraska,1984,July,1,Murder or Manslaughter,No,Female,58,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
357437,CA03711,San Diego,Municipal Police,San Diego,California,1997,December,9,Murder or Manslaughter,No,Male,30,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Rifle,0,0,FBI
386167,TX22001,Arlington,Municipal Police,Tarrant,Texas,1998,November,1,Murder or Manslaughter,Yes,Male,32,White,Not Hispanic,Female,34,White,Not Hispanic,Husband,Handgun,0,0,FBI
122385,CA01502,Bakersfield,Municipal Police,Kern,California,1986,September,1,Murder or Manslaughter,No,Male,29,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
254139,MI25398,Flint,Municipal Police,Genesee,Michigan,1992,January,3,Murder or Manslaughter,No,Male,28,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
24621,CA01900,Los Angeles,Sheriff,Los Angeles,California,1981,November,4,Murder or Manslaughter,Yes,Male,35,Black,Not Hispanic,Male,43,Black,Not Hispanic,Acquaintance,Knife,0,0,FBI
89447,FL01602,Jacksonville,Municipal Police,Duval,Florida,1984,June,3,Murder or Manslaughter,Yes,Male,22,White,Unknown,Male,26,White,Unknown,Unknown,Knife,0,0,FBI
346856,NJ00408,Camden,Municipal Police,Camden,New Jersey,1996,December,3,Murder or Manslaughter,Yes,Female,45,White,Unknown,Male,19,White,Unknown,Unknown,Handgun,0,0,FBI
580290,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,2011,November,5,Murder or Manslaughter,No,Male,46,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
83038,TXHPD00,Houston,Municipal Police,Harris,Texas,1983,June,10,Murder or Manslaughter,No,Male,32,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
221527,CA01900,Los Angeles,Sheriff,Los Angeles,California,1991,August,6,Murder or Manslaughter,Yes,Female,41,Black,Not Hispanic,Male,21,Black,Not Hispanic,Unknown,Shotgun,0,0,FBI
347326,NV00201,Las Vegas Metro,County Police,Clark,Nevada,1996,February,18,Murder or Manslaughter,Yes,Male,56,White,Unknown,Male,26,White,Unknown,Stranger,Handgun,0,0,FBI
362330,MA01203,Brockton,Municipal Police,Plymouth,Massachusetts,1997,January,1,Murder or Manslaughter,Yes,Male,48,Black,Unknown,Male,20,Black,Unknown,Acquaintance,Handgun,0,2,FBI
464288,TXDPD00,Dallas,Municipal Police,Dallas,Texas,2003,October,14,Murder or Manslaughter,Yes,Male,29,Black,Not Hispanic,Male,0,Black,Not Hispanic,Unknown,Handgun,0,0,FBI
3065,CA01942,Los Angeles,Municipal Police,Los Angeles,California,1980,November,73,Murder or Manslaughter,Yes,Male,30,White,Hispanic,Male,28,White,Hispanic,Unknown,Knife,0,0,FBI
450778,CA01915,Compton,Municipal Police,Los Angeles,California,2003,October,3,Murder or Manslaughter,No,Male,22,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
357678,CA04313,San Jose,Municipal Police,Santa Clara,California,1997,July,3,Murder or Manslaughter,No,Male,24,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
150723,MN02500,Goodhue,Sheriff,Goodhue,Minnesota,1987,May,1,Murder or Manslaughter,Yes,Female,3,White,Unknown,Male,32,White,Unknown,Unknown,Unknown,0,1,FBI
543328,NJNPD00,Newark,Municipal Police,Essex,New Jersey,2008,October,9,Murder or Manslaughter,Yes,Male,0,Black,Unknown,Male,30,Black,Unknown,Son,Blunt Object,0,0,FBI
277485,MA01301,Boston,Municipal Police,Suffolk,Massachusetts,1993,December,6,Murder or Manslaughter,No,Male,33,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
193177,OHCLP00,Cleveland,Municipal Police,Cuyahoga,Ohio,1989,March,11,Murder or Manslaughter,Yes,Male,38,White,Unknown,Male,40,White,Unknown,Acquaintance,Handgun,0,1,FBI
214792,PAPEP00,Philadelphia,Municipal Police,Philadelphia,Pennsylvania,1990,April,35,Murder or Manslaughter,Yes,Female,46,White,Unknown,Male,38,Black,Unknown,Acquaintance,Knife,0,0,FBI
238900,TX10100,Harris,Sheriff,Harris,Texas,1991,March,3,Murder or Manslaughter,No,Male,99,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
331137,PAPPD00,Pittsburgh,Municipal Police,Allegheny,Pennsylvania,1995,December,1,Murder or Manslaughter,No,Male,27,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Explosives,2,0,FBI
220778,AZ01000,Pima,Sheriff,Pima,Arizona,1991,October,1,Murder or Manslaughter,No,Male,20,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
635123,PAPEP00,Philadelphia,Municipal Police,Philadelphia,Pennsylvania,2014,January,17,Murder or Manslaughter,No,Male,28,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
144792,CA03905,Stockton,Municipal Police,San Joaquin,California,1987,August,2,Murder or Manslaughter,Yes,Male,30,White,Unknown,Male,25,White,Unknown,Stranger,Knife,0,0,FBI
542365,NC00101,Burlington,Municipal Police,Alamance,North Carolina,2008,June,1,Murder or Manslaughter,No,Male,17,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
279391,MO09500,St. Louis County,County Police,St. Louis,Missouri,1993,July,2,Murder or Manslaughter,Yes,Male,24,Black,Unknown,Male,18,Black,Unknown,Acquaintance,Handgun,0,0,FBI
394101,MA00718,Springfield,Municipal Police,Hampden,Massachusetts,1999,September,1,Murder or Manslaughter,Yes,Male,16,White,Unknown,Male,20,White,Unknown,Stranger,Firearm,0,1,FBI
146077,FL01300,Miami-Dade,County Police,Dade,Florida,1987,November,6,Murder or Manslaughter,Yes,Male,32,White,Unknown,Male,51,White,Unknown,Friend,Shotgun,0,0,FBI
246383,CA03300,Riverside,Sheriff,Riverside,California,1992,March,5,Murder or Manslaughter,No,Male,21,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Rifle,1,0,FBI
614579,IN04507,Hammond,Municipal Police,Lake,Indiana,2012,June,1,Murder or Manslaughter,No,Male,54,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
106575,CO03503,Fort Collins,Municipal Police,Larimer,Colorado,1985,November,1,Murder or Manslaughter,Yes,Male,0,White,Not Hispanic,Female,16,White,Not Hispanic,Son,Blunt Object,0,0,FBI
216795,TX17000,Montgomery,Sheriff,Montgomery,Texas,1990,June,1,Murder or Manslaughter,Yes,Female,16,White,Unknown,Male,45,White,Unknown,Acquaintance,Knife,1,1,FBI
234358,NY03030,New York,Municipal Police,New York,New York,1991,May,140,Murder or Manslaughter,No,Male,28,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
274826,ID01002,Idaho Falls,Municipal Police,Bonneville,Idaho,1993,June,1,Murder or Manslaughter,Yes,Male,44,White,Unknown,Male,37,White,Unknown,Brother,Handgun,0,0,FBI
451225,CA01942,Los Angeles,Municipal Police,Los Angeles,California,2003,June,32,Murder or Manslaughter,No,Male,18,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
356282,CA01942,Los Angeles,Municipal Police,Los Angeles,California,1997,July,36,Murder or Manslaughter,Yes,Male,67,White,Hispanic,Male,27,White,Hispanic,Friend,Handgun,0,0,FBI
497675,TXSPD00,San Antonio,Municipal Police,Bexar,Texas,2005,December,6,Murder or Manslaughter,No,Male,21,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
449196,AK00102,Fairbanks,Municipal Police,Fairbanks North Star,Alaska,2003,June,1,Murder or Manslaughter,Yes,Male,49,Native American/Alaska Native,Unknown,Male,26,Native American/Alaska Native,Unknown,Family,Suffocation,0,0,FBI
326339,NC01101,Asheville,Municipal Police,Buncombe,North Carolina,1995,May,1,Murder or Manslaughter,Yes,Male,61,White,Unknown,Male,47,White,Unknown,Unknown,Handgun,2,0,FBI
633617,NY03030,New York,Municipal Police,New York,New York,2014,February,9,Murder or Manslaughter,No,Male,44,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,1,FBI
138456,TX15202,Lubbock,Municipal Police,Lubbock,Texas,1986,July,1,Murder or Manslaughter,No,Male,46,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
35665,NJ00332,Riverton,Municipal Police,Burlington,New Jersey,1981,August,1,Murder or Manslaughter,Yes,Male,43,White,Unknown,Male,23,White,Unknown,Acquaintance,Blunt Object,0,0,FBI
638312,WIMPD00,Milwaukee,Municipal Police,Milwaukee,Wisconsin,2014,June,5,Murder or Manslaughter,Yes,Male,25,White,Unknown,Male,21,Black,Unknown,Unknown,Handgun,0,2,FBI
463177,TNMPD00,Memphis,Municipal Police,Shelby,Tennessee,2003,October,2,Murder or Manslaughter,No,Male,29,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
305529,NV00202,North Las Vegas,Municipal Police,Clark,Nevada,1994,April,3,Murder or Manslaughter,No,Female,46,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
335150,AL00102,Birmingham,Municipal Police,Jefferson,Alabama,1996,November,1,Murder or Manslaughter,No,Male,18,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
183328,CT00093,New Haven,Municipal Police,New Haven,Connecticut,1989,October,3,Murder or Manslaughter,Yes,Female,30,Black,Unknown,Male,26,Black,Unknown,Acquaintance,Knife,0,0,FBI
583064,FL01300,Miami-Dade,County Police,Dade,Florida,2011,December,1,Murder or Manslaughter,Yes,Female,53,White,Unknown,Male,65,White,Unknown,Unknown,Handgun,0,0,FOIA
388277,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1999,September,7,Murder or Manslaughter,No,Male,24,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
60705,PA040SP,State Police: Luzerne County,State Police,Luzerne,Pennsylvania,1982,September,1,Murder or Manslaughter,Yes,Female,23,White,Not Hispanic,Male,40,Black,Not Hispanic,Son,Rifle,3,0,FBI
354327,AL03500,Greene,Sheriff,Greene,Alabama,1997,August,1,Murder or Manslaughter,Yes,Male,36,Black,Unknown,Male,21,Black,Unknown,Acquaintance,Handgun,0,0,FBI
288986,TXHPD00,Houston,Municipal Police,Harris,Texas,1993,November,36,Murder or Manslaughter,Yes,Male,21,White,Hispanic,Male,23,White,Hispanic,Acquaintance,Handgun,0,0,FBI
211605,NY03030,New York,Municipal Police,New York,New York,1990,February,64,Murder or Manslaughter,No,Male,40,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
398718,OK05506,Oklahoma City,Municipal Police,Oklahoma,Oklahoma,1999,December,4,Murder or Manslaughter,No,Male,16,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
142733,CA01931,Huntington Park,Municipal Police,Los Angeles,California,1987,March,1,Murder or Manslaughter,No,Male,37,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
532494,VA03000,Fauquier,Sheriff,Fauquier,Virginia,2007,September,1,Murder or Manslaughter,Yes,Male,35,Black,Unknown,Male,41,Black,Unknown,Family,Shotgun,1,0,FBI
241761,VA12300,Roanoke,Municipal Police,Roanoke,Virginia,1991,February,1,Murder or Manslaughter,Yes,Male,21,Black,Not Hispanic,Male,22,Black,Not Hispanic,Stranger,Handgun,0,0,FBI
543198,NJ01217,Piscataway Township,Municipal Police,Middlesex,New Jersey,2008,March,1,Murder or Manslaughter,Yes,Female,46,White,Unknown,Male,17,White,Unknown,Mother,Blunt Object,0,0,FBI
601912,LA04300,Sabine County,Sheriff,Sabine,Louisiana,2013,May,1,Murder or Manslaughter,Yes,Male,23,Black,Unknown,Male,23,Black,Unknown,Acquaintance,Handgun,0,1,FBI
199097,AR02601,Hot Springs,Municipal Police,Garland,Arkansas,1990,August,3,Murder or Manslaughter,Yes,Male,25,Black,Not Hispanic,Male,20,Black,Not Hispanic,Acquaintance,Firearm,0,0,FBI
96345,NY03030,New York,Municipal Police,New York,New York,1984,July,60,Murder or Manslaughter,Yes,Male,36,White,Not Hispanic,Male,41,White,Hispanic,Acquaintance,Handgun,0,0,FBI
294907,CA03604,Fontana,Municipal Police,San Bernardino,California,1994,June,3,Murder or Manslaughter,Yes,Male,23,Black,Not Hispanic,Male,24,Black,Not Hispanic,Unknown,Knife,0,3,FBI
347134,NJNPD00,Newark,Municipal Police,Essex,New Jersey,1996,October,6,Murder or Manslaughter,No,Male,21,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
410956,NC04102,Greensboro,Municipal Police,Guilford,North Carolina,2000,May,1,Murder or Manslaughter,Yes,Male,0,White,Hispanic,Female,35,White,Hispanic,Son,Blunt Object,0,0,FBI
337894,CA01955,Pomona,Municipal Police,Los Angeles,California,1996,August,1,Murder or Manslaughter,Yes,Male,12,Black,Not Hispanic,Male,18,Black,Not Hispanic,Unknown,Handgun,0,0,FBI
386400,TXDPD00,Dallas,Municipal Police,Dallas,Texas,1998,January,16,Murder or Manslaughter,No,Male,72,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
5268,FL00401,Starke,Municipal Police,Bradford,Florida,1980,October,1,Murder or Manslaughter,Yes,Female,16,Black,Not Hispanic,Male,24,Black,Not Hispanic,Unknown,Handgun,0,0,FBI
437980,GA03101,Clayton County,County Police,Clayton,Georgia,2002,May,1,Murder or Manslaughter,Yes,Female,57,White,Not Hispanic,Male,67,White,Not Hispanic,Wife,Handgun,0,0,FBI
423619,LA00901,Shreveport,Municipal Police,Caddo,Louisiana,2001,February,2,Murder or Manslaughter,Yes,Female,34,Black,Unknown,Male,23,Black,Unknown,Acquaintance,Handgun,0,0,FBI
269465,CA01942,Los Angeles,Municipal Police,Los Angeles,California,1993,September,11,Murder or Manslaughter,No,Male,36,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
22511,VA12200,Richmond,Municipal Police,Richmond,Virginia,1980,December,6,Murder or Manslaughter,Yes,Male,25,White,Not Hispanic,Male,50,White,Not Hispanic,Stranger,Handgun,0,0,FBI
592340,TN04700,Knox,Sheriff,Knox,Tennessee,2011,March,1,Murder or Manslaughter,Yes,Female,60,White,Unknown,Male,32,White,Unknown,Mother,Handgun,1,0,FBI
232675,NJ00408,Camden,Municipal Police,Camden,New Jersey,1991,August,3,Murder or Manslaughter,No,Male,31,Asian/Pacific Islander,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
90398,GA13200,Tattnall,Sheriff,Tattnall,Georgia,1984,June,1,Murder or Manslaughter,Yes,Female,48,Black,Unknown,Male,64,Black,Unknown,Unknown,Unknown,0,0,FBI
107696,FL01700,Escambia,Sheriff,Escambia,Florida,1985,January,1,Murder or Manslaughter,Yes,Male,71,White,Unknown,Female,54,White,Unknown,Boyfriend,Knife,0,0,FBI
99172,TN02606,Huntland,Municipal Police,Franklin,Tennessee,1984,September,1,Murder or Manslaughter,No,Male,30,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Fire,0,0,FBI
221110,CA00710,Richmond,Municipal Police,Contra Costa,California,1991,February,2,Murder or Manslaughter,No,Female,19,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
408028,INIPD00,Indianapolis,Municipal Police,Marion,Indiana,2000,January,4,Murder or Manslaughter,Yes,Male,5,Black,Unknown,Female,0,Black,Unknown,Son,Unknown,0,0,FBI
44240,WV030SP,Mingo State Police,State Police,Mingo,West Virginia,1981,January,1,Murder or Manslaughter,Yes,Male,9,White,Not Hispanic,Male,18,White,Not Hispanic,Acquaintance,Rifle,0,2,FBI
67545,CA02406,Merced,Municipal Police,Merced,California,1983,July,1,Murder or Manslaughter,Yes,Male,19,White,Hispanic,Male,19,Black,Not Hispanic,Unknown,Handgun,0,0,FBI
40630,TN01901,Nashville,Municipal Police,Davidson,Tennessee,1981,October,5,Murder or Manslaughter,Yes,Male,60,Asian/Pacific Islander,Unknown,Male,0,Black,Unknown,Unknown,Firearm,0,0,FBI
76989,NY03030,New York,Municipal Police,New York,New York,1983,January,36,Murder or Manslaughter,Yes,Female,63,White,Hispanic,Male,31,White,Hispanic,Unknown,Knife,0,0,FBI
295769,CA05600,Ventura,Sheriff,Ventura,California,1994,May,1,Murder or Manslaughter,Yes,Male,24,White,Hispanic,Male,50,White,Hispanic,Unknown,Knife,0,1,FBI
394001,LANPD00,New Orleans,Municipal Police,Orleans,Louisiana,1999,July,12,Murder or Manslaughter,Yes,Male,19,Black,Unknown,Male,20,Black,Unknown,Stranger,Handgun,0,0,FBI
276972,LANPD00,New Orleans,Municipal Police,Orleans,Louisiana,1993,February,23,Murder or Manslaughter,No,Male,26,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Shotgun,0,0,FBI
268681,CA01942,Los Angeles,Municipal Police,Los Angeles,California,1993,October,4,Murder or Manslaughter,Yes,Male,9,White,Hispanic,Male,25,White,Hispanic,Stranger,Fire,10,1,FBI
146557,FL02902,Tampa,Municipal Police,Hillsborough,Florida,1987,February,1,Murder or Manslaughter,Yes,Male,18,Black,Unknown,Male,24,Black,Unknown,Acquaintance,Handgun,0,0,FBI
440029,LA04700,St. James,Sheriff,St. James,Louisiana,2002,August,1,Murder or Manslaughter,Yes,Male,19,Black,Unknown,Male,24,Black,Unknown,Acquaintance,Handgun,0,2,FBI
36878,NY03030,New York,Municipal Police,New York,New York,1981,March,93,Murder or Manslaughter,No,Male,42,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
80964,TN04700,Knox,Sheriff,Knox,Tennessee,1983,August,1,Murder or Manslaughter,Yes,Female,31,White,Not Hispanic,Male,21,White,Not Hispanic,Stranger,Shotgun,0,1,FBI
105337,CA01975,West Covina,Municipal Police,Los Angeles,California,1985,June,2,Murder or Manslaughter,Yes,Male,27,Black,Not Hispanic,Male,33,Black,Not Hispanic,Friend,Blunt Object,0,0,FBI
589384,NMNSP00,New Mexico State Police,State Police,Santa Fe,New Mexico,2011,October,1,Manslaughter by Negligence,Yes,Male,49,White,Unknown,Male,67,White,Unknown,Unknown,Rifle,0,0,FBI
605256,NV00201,Las Vegas Metro,Municipal Police,Clark,Nevada,2013,December,10,Murder or Manslaughter,Yes,Male,28,White,Unknown,Male,0,Black,Unknown,Stranger,Firearm,0,1,FBI
466411,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,2004,October,1,Murder or Manslaughter,No,Male,57,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
486062,DCMPD00,Washington,Municipal Police,District of Columbia,District of Columbia,2005,December,1,Murder or Manslaughter,Yes,Male,37,Black,Not Hispanic,Male,0,Black,Not Hispanic,Unknown,Firearm,0,0,FOIA
565297,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,2010,May,7,Murder or Manslaughter,Yes,Female,17,Asian/Pacific Islander,Not Hispanic,Male,26,Asian/Pacific Islander,Not Hispanic,Unknown,Knife,0,0,FBI
95772,NY03030,New York,Municipal Police,New York,New York,1984,February,79,Murder or Manslaughter,Yes,Male,20,Black,Not Hispanic,Male,0,Black,Not Hispanic,Unknown,Handgun,0,2,FBI
439810,LA00901,Shreveport,Municipal Police,Caddo,Louisiana,2002,June,2,Murder or Manslaughter,No,Male,27,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
